time,voltage,current
1304061,1.07,24.25
1304585,1.09,24.26
1305108,1.09,24.26
1305632,1.07,24.25
1306156,1.04,24.25
1306679,1.01,24.26
1307202,1.05,24.26
1307725,1.09,24.25
1308249,1.08,24.25
1308772,1.07,24.25
1309295,1.13,24.24
1309818,1.07,24.25
1310342,1.10,24.25
1310863,1.06,24.26
1311387,1.09,24.25
1311910,1.10,24.25
1312434,1.06,24.25
1312957,1.09,24.26
1313482,1.06,24.25
1314009,1.03,24.25
1314534,1.03,24.25
1315058,1.08,24.25
1315580,1.07,24.26
1316104,1.04,24.26
1316627,1.07,24.25
1317150,1.04,24.25
1317673,1.05,24.25
1318197,1.02,24.25
1318720,1.01,24.25
1319243,1.03,24.25
1319767,1.08,24.25
1320290,1.10,24.25
1320813,1.16,24.24
1321335,1.06,24.26
1321859,1.01,24.25
1322382,1.06,24.26
1322905,1.08,24.25
1323428,1.03,24.25
1323955,1.07,24.24
1324478,1.08,24.25
1325001,1.00,24.25
1325526,1.09,24.25
1326050,1.06,24.24
1326573,1.08,24.24
1327096,1.10,24.24
1327620,1.06,24.24
1328147,1.05,24.25
1328671,1.12,24.24
1329195,1.13,24.25
1329718,1.03,24.24
1330241,1.13,24.24
1330764,1.05,24.24
1331288,1.10,24.24
1331811,1.07,24.25
1332334,1.09,24.24
1332857,1.08,24.25
1333381,1.07,24.24
1333904,1.12,24.24
1334427,1.08,24.25
1334950,1.06,24.25
1335474,1.03,24.25
1335997,1.06,24.25
1336520,1.11,24.25
1337043,1.07,24.24
1337570,1.10,24.24
1338094,1.02,24.25
1338618,1.06,24.25
1339143,1.05,24.25
1339666,1.03,24.25
1340189,1.08,24.24
1340713,1.07,24.25
1341237,1.00,24.25
1341760,1.05,24.25
1342286,1.07,24.25
1342813,1.00,24.25
1343337,0.99,24.25
1343860,1.03,24.24
1344384,1.04,24.24
1344908,1.02,24.25
1345431,1.08,24.25
1345954,1.09,24.25
1346478,1.10,24.24
1347002,1.11,24.24
1347525,1.06,24.24
1348048,1.13,24.25
1348572,1.09,24.25
1349096,1.05,24.25
1349619,1.10,24.24
1350142,1.06,24.24
1350669,1.05,24.24
1351192,1.08,24.24
1351715,1.07,24.24
1352239,1.07,24.25
1352763,1.03,24.24
1353286,1.03,24.25
1353809,1.04,24.25
1354333,1.06,24.25
1354856,1.03,24.25
1355379,1.08,24.24
1355904,1.04,24.25
1356427,1.07,24.24
1356954,1.03,24.25
1357478,1.08,24.25
1358002,1.11,24.24
1358525,1.02,24.25
1359048,1.09,24.24
1359571,1.05,24.25
1360096,1.12,24.24
1360619,1.09,24.25
1361142,1.07,24.25
1361666,1.01,24.25
1362189,1.12,24.24
1362712,1.05,24.24
1363236,1.07,24.24
1363760,1.07,24.23
1364286,1.03,24.25
1364809,1.06,24.24
1365332,1.11,24.24
1365856,1.07,24.24
1366380,1.11,24.24
1366903,1.02,24.25
1367427,1.12,24.23
1367950,1.07,24.24
1368473,1.09,24.23
1368996,1.08,24.23
1369521,1.08,24.24
1370044,1.08,24.24
1370567,1.04,24.24
1371094,1.08,24.24
1371618,1.06,24.24
1372141,1.02,24.24
1372664,1.05,24.24
1373188,1.06,24.25
1373711,1.09,24.24
1374234,1.06,24.24
1374757,1.08,24.24
1375281,1.02,24.24
1375804,1.07,24.25
1376327,1.06,24.24
1376850,1.07,24.24
1377374,1.03,24.24
1377895,1.07,24.24
1378418,1.07,24.25
1378941,1.03,24.24
1379465,1.08,24.24
1379988,1.05,24.23
1380511,1.09,24.24
1381035,1.08,24.23
1381558,1.02,24.24
1382082,1.12,24.24
1382605,1.10,24.23
1383129,1.10,24.23
1383652,1.04,24.24
1384175,1.14,24.24
1384698,1.08,24.23
1385222,1.11,24.24
1385747,1.05,24.24
1386272,1.11,24.23
1386796,1.02,24.24
1387319,1.03,24.23
1387842,1.09,24.24
1388365,1.02,24.24
1388889,1.08,24.24
1389412,1.01,24.24
1389935,1.09,24.24
1390458,1.04,24.24
1390985,1.11,24.23
1391508,1.03,24.24
1392031,1.07,24.24
1392556,0.99,24.24
1393079,1.08,24.23
1393603,1.03,24.24
1394126,1.06,24.23
1394650,1.05,24.24
1395173,1.10,24.24
1395697,1.05,24.23
1396220,1.09,24.24
1396744,1.09,24.23
1397267,1.08,24.23
1397791,1.03,24.24
1398315,1.03,24.24
1398838,1.09,24.23
1399361,1.05,24.23
1399885,1.03,24.24
1400412,1.07,24.23
1400936,1.06,24.23
1401459,1.05,24.23
1401982,1.07,24.23
1402507,1.07,24.24
1403029,1.06,24.23
1403552,1.07,24.23
1404077,1.04,24.24
1404602,1.08,24.24
1405125,1.09,24.24
1405648,1.09,24.23
1406172,1.09,24.23
1406695,1.07,24.24
1407218,1.10,24.23
1407740,1.07,24.23
1408264,1.14,24.23
1408787,1.12,24.23
1409310,1.08,24.23
1409833,1.08,24.23
1410357,1.10,24.23
1410880,1.11,24.23
1411403,1.05,24.23
1411926,1.08,24.23
1412449,1.10,24.23
1412972,1.07,24.23
1413495,1.05,24.24
1414019,1.08,24.23
1414544,1.04,24.23
1415069,1.04,24.24
1415591,1.08,24.23
1416115,1.08,24.23
1416638,1.10,24.23
1417162,1.04,24.23
1417696,1.03,24.24
1418219,1.06,24.23
1418742,1.08,24.23
1419266,1.07,24.23
1419789,1.07,24.23
1420313,1.04,24.23
1420836,1.02,24.24
1421360,1.04,24.23
1421883,1.05,24.23
1422406,1.08,24.24
1422929,1.05,24.23
1423453,1.07,24.24
1423976,1.08,24.23
1424500,1.07,24.23
1425024,1.07,24.23
1425547,1.04,24.23
1426070,1.04,24.23
1426593,1.03,24.23
1427117,1.07,24.23
1427640,1.04,24.23
1428163,1.03,24.23
1428691,1.07,24.23
1429216,1.07,24.23
1429739,1.07,24.23
1430262,1.05,24.24
1430786,1.03,24.23
1431312,1.07,24.23
1431835,1.11,24.23
1432358,1.04,24.23
1432883,1.02,24.24
1433406,1.07,24.23
1433929,1.05,24.24
1434452,1.05,24.22
1434976,1.13,24.23
1435499,1.11,24.23
1436023,1.07,24.23
1436547,1.05,24.24
1437070,1.03,24.23
1437593,1.04,24.23
1438116,1.01,24.24
1438640,1.15,24.23
1439164,1.15,24.23
1439687,1.03,24.23
1440210,1.03,24.24
1440734,1.10,24.23
1441257,1.05,24.24
1441780,1.08,24.23
1442305,1.04,24.23
1442831,1.17,24.23
1443355,1.07,24.23
1443878,1.09,24.23
1444402,0.98,24.24
1444923,1.09,24.23
1445446,1.04,24.22
1445969,1.06,24.24
1446493,1.09,24.23
1447016,1.04,24.24
1447539,1.13,24.24
1448062,0.97,24.23
1448586,1.08,24.22
1449109,1.09,24.23
1449633,1.13,24.22
1450157,1.09,24.23
1450680,1.15,24.21
1451203,1.11,24.22
1451726,1.07,24.23
1452250,1.10,24.23
1452773,1.01,24.24
1453296,1.04,24.23
1453819,1.05,24.22
1454343,1.10,24.22
1454866,1.09,24.23
1455389,1.05,24.22
1455913,1.09,24.24
1456437,0.97,24.23
1456960,1.03,24.23
1457485,1.06,24.22
1458012,1.03,24.22
1458535,1.05,24.22
1459058,1.04,24.22
1459581,1.11,24.22
1460105,1.15,24.23
1460629,1.04,24.22
1461152,1.08,24.23
1461676,1.05,24.23
1462200,1.08,24.24
1462723,1.00,24.23
1463246,0.95,24.23
1463770,1.08,24.22
1464293,1.07,24.24
1464816,1.05,24.22
1465340,1.07,24.22
1465864,1.01,24.23
1466387,1.08,24.22
1466910,1.06,24.24
1467433,0.99,24.24
1467958,1.08,24.22
1468481,1.11,24.23
1469004,0.97,24.22
1469528,1.10,24.23
1470051,1.08,24.21
1470575,1.05,24.23
1471098,1.05,24.22
1471628,1.01,24.22
1472152,1.14,24.22
1472675,1.10,24.22
1473200,1.08,24.22
1473722,1.04,24.23
1474246,1.00,24.23
1474769,1.07,24.22
1475293,1.02,24.23
1475816,1.11,24.22
1476339,1.06,24.23
1476864,1.04,24.22
1477387,1.05,24.23
1477910,1.08,24.22
1478433,1.03,24.23
1478957,0.99,24.22
1479481,1.15,24.23
1480004,0.92,24.22
1480527,1.04,24.21
1481051,1.05,24.22
1481575,1.04,24.22
1482098,1.02,24.22
1482621,1.09,24.23
1483145,1.04,24.22
1483668,1.12,24.22
1484191,1.10,24.22
1484719,1.11,24.20
1485242,1.14,24.21
1485765,1.05,24.23
1486292,1.10,24.23
1486817,1.06,24.22
1487340,1.08,24.21
1487863,1.13,24.21
1488387,1.12,24.22
1488910,0.88,24.25
1489433,1.03,24.22
1489956,1.09,24.21
1490481,1.11,24.23
1491004,1.07,24.21
1491527,1.10,24.22
1492051,1.13,24.23
1492575,1.08,24.21
1493099,1.05,24.23
1493622,1.09,24.22
1494146,1.12,24.21
1494669,1.12,24.22
1495193,1.11,24.22
1495716,1.09,24.22
1496240,1.15,24.23
1496764,1.12,24.21
1497287,1.08,24.23
1497810,1.01,24.22
1498337,1.04,24.22
1498860,1.10,24.22
1499383,1.10,24.22
1499907,1.08,24.21
1500433,1.10,24.22
1500958,1.03,24.22
1501481,1.08,24.21
1502005,0.87,24.23
1502528,1.02,24.21
1503051,1.13,24.22
1503575,1.04,24.22
1504098,1.14,24.22
1504621,1.16,24.21
1505144,1.07,24.22
1505668,1.10,24.21
1506191,1.12,24.22
1506714,1.14,24.21
1507237,1.07,24.21
1507761,1.07,24.22
1508284,1.08,24.21
1508807,1.10,24.22
1509330,1.06,24.21
1509854,1.09,24.22
1510377,1.06,24.22
1510900,1.02,24.22
1511425,1.09,24.22
1511945,1.08,24.21
1512468,1.01,24.22
1512991,1.09,24.22
1513515,1.10,24.22
1514038,1.02,24.21
1514561,1.04,24.22
1515087,1.09,24.22
1515611,1.05,24.22
1516134,1.03,24.22
1516657,1.10,24.22
1517180,1.03,24.22
1517704,1.04,24.21
1518227,1.10,24.22
1518751,1.11,24.22
1519273,1.07,24.22
1519798,1.01,24.22
1520321,0.99,24.22
1520844,0.83,24.22
1521368,1.17,24.20
1521891,1.08,24.21
1522414,1.12,24.21
1522937,1.06,24.22
1523461,1.09,24.21
1523984,1.00,24.23
1524507,1.05,24.22
1525035,1.03,24.21
1525558,0.95,24.22
1526081,1.10,24.21
1526604,1.10,24.21
1527128,1.07,24.21
1527651,1.11,24.22
1528174,1.03,24.21
1528697,1.00,24.23
1529222,0.97,24.23
1529747,1.10,24.19
1530271,1.14,24.22
1530795,1.11,24.18
1531318,1.11,24.21
1531842,1.06,24.20
1532365,1.09,24.20
1532889,1.15,24.20
1533412,1.12,24.21
1533935,1.08,24.21
1534458,1.07,24.22
1534982,1.06,24.22
1535505,1.07,24.21
1536029,1.13,24.20
1536552,1.09,24.20
1537076,1.07,24.21
1537599,1.02,24.22
1538122,1.05,24.20
1538649,1.15,24.21
1539172,1.12,24.21
1539695,1.04,24.22
1540219,1.04,24.21
1540743,1.07,24.22
1541266,1.12,24.21
1541789,1.09,24.21
1542313,1.07,24.20
1542837,1.07,24.22
1543360,1.05,24.21
1543883,1.04,24.20
1544411,1.09,24.21
1544935,1.11,24.20
1545459,1.16,24.21
1545981,1.09,24.21
1546506,1.07,24.21
1547029,1.04,24.21
1547552,1.07,24.21
1548076,1.08,24.21
1548600,1.10,24.21
1549123,1.12,24.20
1549646,1.14,24.20
1550170,1.07,24.21
1550693,1.10,24.20
1551217,1.00,24.22
1551744,1.09,24.21
1552267,1.03,24.20
1552790,1.04,24.21
1553314,1.07,24.22
1553838,1.08,24.21
1554361,1.08,24.21
1554884,1.06,24.21
1555408,1.07,24.21
1555932,1.06,24.21
1556455,1.12,24.20
1556978,1.20,24.21
1557501,1.10,24.20
1558026,1.06,24.21
1558552,1.10,24.20
1559076,1.08,24.22
1559600,1.09,24.21
1560123,1.01,24.21
1560647,1.11,24.20
1561170,1.06,24.21
1561694,0.99,24.21
1562217,1.02,24.22
1562741,1.06,24.21
1563265,1.02,24.21
1563788,1.08,24.21
1564311,1.05,24.20
1564835,1.02,24.21
1565361,1.00,24.21
1565885,1.01,24.21
1566408,1.04,24.21
1566931,1.14,24.21
1567455,1.04,24.21
1567978,1.07,24.20
1568501,1.01,24.21
1569026,1.09,24.20
1569549,1.04,24.22
1570072,1.11,24.20
1570595,1.02,24.20
1571119,1.14,24.20
1571642,1.07,24.20
1572166,1.04,24.20
1572689,1.05,24.21
1573216,1.07,24.21
1573740,1.01,24.22
1574263,1.04,24.21
1574787,1.02,24.21
1575311,1.06,24.20
1575834,1.09,24.20
1576356,1.05,24.20
1576880,1.11,24.21
1577404,1.08,24.20
1577927,1.03,24.21
1578450,1.09,24.21
1578971,1.15,24.20
1579495,1.12,24.20
1580018,1.11,24.20
1580541,1.08,24.21
1581065,1.05,24.21
1581588,1.00,24.20
1582111,1.07,24.21
1582635,1.05,24.20
1583158,1.03,24.20
1583681,1.07,24.21
1584204,1.05,24.20
1584728,1.06,24.21
1585251,1.04,24.20
1585774,1.07,24.21
1586297,1.11,24.20
1586821,1.02,24.20
1587344,1.06,24.20
1587871,1.12,24.20
1588396,1.08,24.21
1588919,1.10,24.21
1589442,1.04,24.21
1589965,0.99,24.21
1590489,0.97,24.21
1591012,1.05,24.19
1591535,0.97,24.21
1592061,1.06,24.20
1592585,1.05,24.20
1593109,1.07,24.21
1593632,1.03,24.21
1594157,1.15,24.21
1594680,1.08,24.20
1595203,1.06,24.20
1595727,1.17,24.20
1596251,1.19,24.19
1596774,1.11,24.19
1597297,1.09,24.20
1597821,1.06,24.20
1598345,1.05,24.21
1598868,1.09,24.20
1599391,1.07,24.20
1599916,1.11,24.21
1600439,1.05,24.20
1600962,0.98,24.21
1601485,1.04,24.20
1602012,0.99,24.21
1602536,1.06,24.21
1603059,1.05,24.20
1603582,1.09,24.19
1604106,1.09,24.19
1604630,1.08,24.20
1605153,1.04,24.21
1605680,1.02,24.20
1606203,1.09,24.20
1606726,1.04,24.20
1607250,1.11,24.21
1607774,1.07,24.21
1608297,1.13,24.19
1608820,1.03,24.19
1609345,0.98,24.21
1609868,1.03,24.21
1610391,1.01,24.21
1610914,1.08,24.21
1611438,1.07,24.21
1611962,1.12,24.20
1612485,1.11,24.21
1613008,1.08,24.21
1613532,1.06,24.20
1614056,1.04,24.20
1614579,1.09,24.20
1615102,1.13,24.20
1615626,0.97,24.21
1616149,1.04,24.21
1616677,1.07,24.21
1617201,1.05,24.21
1617724,1.01,24.21
1618248,1.05,24.20
1618774,1.08,24.20
1619297,1.17,24.21
1619820,1.09,24.19
1620343,1.04,24.20
1620868,1.09,24.19
1621391,1.06,24.19
1621914,1.07,24.20
1622437,1.01,24.20
1622962,1.02,24.20
1623485,0.99,24.20
1624008,0.91,24.21
1624531,1.10,24.19
1625055,1.03,24.20
1625578,1.03,24.20
1626101,0.99,24.20
1626626,0.87,24.21
1627149,1.10,24.20
1627672,1.09,24.20
1628195,0.95,24.20
1628719,1.04,24.19
1629242,0.98,24.20
1629765,1.07,24.19
1630288,0.99,24.20
1630815,1.04,24.21
1631338,1.09,24.20
1631861,0.99,24.20
1632390,1.06,24.20
1632914,1.11,24.20
1633437,1.06,24.19
1633960,1.05,24.20
1634484,1.26,24.19
1635007,1.00,24.20
1635530,1.08,24.20
1636054,1.08,24.19
1636576,1.06,24.19
1637099,1.07,24.19
1637622,1.17,24.18
1638146,1.10,24.20
1638669,1.10,24.20
1639192,1.09,24.20
1639715,1.14,24.19
1640239,1.03,24.19
1640762,1.02,24.19
1641285,0.92,24.22
1641808,1.04,24.20
1642332,1.12,24.18
1642854,1.05,24.19
1643377,1.01,24.20
1643900,1.08,24.18
1644424,1.19,24.18
1644947,1.06,24.19
1645473,1.01,24.19
1645996,1.03,24.19
1646519,1.12,24.20
1647042,1.02,24.21
1647565,1.14,24.19
1648089,0.99,24.20
1648612,1.00,24.21
1649135,1.06,24.19
1649658,1.03,24.19
1650182,1.04,24.21
1650705,1.06,24.19
1651228,1.15,24.19
1651751,1.09,24.19
1652275,1.09,24.19
1652798,1.03,24.20
1653321,1.02,24.19
1653844,1.11,24.19
1654369,1.01,24.18
1654892,1.00,24.19
1655414,1.01,24.19
1655939,1.08,24.20
1656462,1.03,24.19
1656985,1.12,24.19
1657508,1.11,24.18
1658032,1.09,24.18
1658555,0.98,24.20
1659081,1.04,24.19
1659604,1.05,24.19
1660132,1.01,24.20
1660657,1.11,24.20
1661180,1.07,24.20
1661704,1.09,24.19
1662227,1.06,24.19
1662750,1.01,24.20
1663273,1.12,24.19
1663797,0.99,24.19
1664320,1.12,24.18
1664843,1.08,24.18
1665367,1.05,24.19
1665891,1.07,24.19
1666414,1.09,24.19
1666937,1.06,24.19
1667461,1.03,24.19
1667984,1.03,24.19
1668507,1.11,24.18
1669030,0.95,24.20
1669554,0.99,24.21
1670077,1.05,24.19
1670600,1.01,24.19
1671123,1.04,24.19
1671647,1.07,24.19
1672171,1.06,24.19
1672696,1.07,24.19
1673221,1.08,24.18
1673744,1.09,24.19
1674270,1.06,24.19
1674795,1.06,24.18
1675319,1.11,24.19
1675843,1.09,24.18
1676366,1.05,24.19
1676890,1.06,24.19
1677414,1.07,24.19
1677937,0.97,24.20
1678460,1.11,24.18
1678984,1.06,24.19
1679508,1.02,24.18
1680031,1.02,24.19
1680555,1.07,24.19
1681078,1.03,24.18
1681602,1.09,24.19
1682125,1.04,24.19
1682649,1.09,24.19
1683172,1.05,24.19
1683696,1.13,24.18
1684219,1.05,24.18
1684743,1.01,24.19
1685266,1.06,24.20
1685792,1.06,24.19
1686316,1.02,24.19
1686840,1.07,24.18
1687363,1.01,24.20
1687886,1.08,24.19
1688410,1.11,24.19
1688938,1.06,24.18
1689461,1.06,24.19
1689986,1.02,24.19
1690509,1.04,24.19
1691032,1.05,24.19
1691554,1.08,24.19
1692079,1.08,24.18
1692602,1.06,24.19
1693125,1.09,24.18
1693649,1.12,24.18
1694173,1.10,24.19
1694697,1.08,24.19
1695220,1.12,24.17
1695744,1.02,24.19
1696267,1.06,24.18
1696791,1.12,24.18
1697314,1.07,24.18
1697838,1.03,24.18
1698361,1.06,24.18
1698885,1.08,24.18
1699411,1.08,24.18
1699934,1.10,24.18
1700458,1.10,24.18
1700981,1.07,24.18
1701505,1.08,24.18
1702028,1.17,24.17
1702551,1.04,24.18
1703077,1.10,24.18
1703603,1.09,24.17
1704126,1.10,24.18
1704649,1.15,24.18
1705172,1.03,24.18
1705696,1.06,24.17
1706219,1.09,24.18
1706742,1.05,24.18
1707266,1.09,24.18
1707789,1.01,24.19
1708312,1.07,24.18
1708835,1.09,24.18
1709359,1.06,24.18
1709882,1.08,24.19
1710405,1.04,24.18
1710928,1.11,24.18
1711452,1.08,24.19
1711976,1.01,24.19
1712498,1.04,24.18
1713019,1.09,24.18
1713544,1.09,24.18
1714067,1.08,24.18
1714590,1.06,24.18
1715113,1.05,24.18
1715637,1.08,24.18
1716160,1.10,24.18
1716683,1.08,24.18
1717207,1.10,24.18
1717733,1.05,24.18
1718257,1.10,24.18
1718780,1.06,24.18
1719304,1.09,24.18
1719838,1.08,24.17
1720363,1.11,24.18
1720886,1.06,24.18
1721409,1.04,24.18
1721932,1.02,24.18
1722457,1.07,24.18
1722980,1.08,24.18
1723503,1.08,24.18
1724026,1.06,24.18
1724551,1.08,24.18
1725074,1.07,24.17
1725597,1.08,24.17
1726124,1.04,24.18
1726647,1.12,24.18
1727170,1.04,24.18
1727693,1.08,24.18
1728217,1.09,24.17
1728740,1.06,24.18
1729263,1.10,24.18
1729786,1.03,24.18
1730310,1.05,24.18
1730833,1.07,24.18
1731356,1.07,24.18
1731879,1.00,24.19
1732405,1.05,24.18
1732928,1.04,24.19
1733451,1.06,24.18
1733976,1.04,24.17
1734499,1.06,24.17
1735022,1.05,24.18
1735545,1.08,24.18
1736069,1.07,24.18
1736592,1.07,24.18
1737115,1.08,24.18
1737638,1.06,24.18
1738162,1.07,24.18
1738685,1.04,24.18
1739208,1.04,24.18
1739736,1.09,24.17
1740258,1.09,24.18
1740782,1.09,24.18
1741305,1.08,24.18
1741829,1.08,24.17
1742352,1.03,24.19
1742875,1.05,24.18
1743398,1.04,24.18
1743922,1.10,24.18
1744445,1.09,24.17
1744968,1.08,24.17
1745491,1.10,24.17
1746015,1.07,24.18
1746538,1.08,24.18
1747064,1.06,24.17
1747589,1.04,24.18
1748112,1.04,24.17
1748635,1.07,24.17
1749157,1.08,24.18
1749681,1.09,24.17
1750204,1.08,24.17
1750727,1.10,24.17
1751250,1.07,24.18
1751774,1.03,24.17
1752297,1.08,24.17
1752823,1.10,24.17
1753348,1.10,24.17
1753871,1.03,24.17
1754395,1.05,24.17
1754919,1.04,24.17
1755443,1.09,24.18
1755966,1.05,24.18
1756490,1.00,24.18
1757014,1.10,24.18
1757537,0.97,24.16
1758060,1.07,24.17
1758584,1.01,24.17
1759108,1.00,24.18
1759631,0.96,24.18
1760154,1.01,24.18
1760677,1.09,24.17
1761204,1.00,24.18
1761729,1.05,24.17
1762252,1.02,24.18
1762776,1.09,24.18
1763299,1.04,24.18
1763823,1.08,24.17
1764346,1.05,24.16
1764870,1.02,24.18
1765393,1.03,24.18
1765917,1.02,24.18
1766444,1.10,24.17
1766967,1.08,24.17
1767490,1.08,24.17
1768013,1.04,24.17
1768537,1.03,24.17
1769060,1.09,24.18
1769583,1.14,24.16
1770107,1.01,24.17
1770631,1.06,24.17
1771154,1.07,24.18
1771677,1.00,24.18
1772200,1.02,24.18
1772725,1.06,24.18
1773248,1.05,24.17
1773771,1.08,24.16
1774295,1.09,24.17
1774818,1.07,24.17
1775342,1.03,24.18
1775868,1.05,24.18
1776395,1.09,24.17
1776920,1.03,24.18
1777444,1.10,24.17
1777968,1.08,24.17
1778491,1.10,24.16
1779014,1.11,24.17
1779537,1.05,24.17
1780059,1.09,24.16
1780582,1.03,24.17
1781105,1.14,24.16
1781628,1.05,24.17
1782152,1.12,24.17
1782675,0.96,24.18
1783198,1.13,24.17
1783721,0.92,24.18
1784246,1.12,24.16
1784768,1.14,24.17
1785291,1.07,24.17
1785816,1.04,24.17
1786339,1.09,24.17
1786862,1.09,24.17
1787385,1.03,24.17
1787909,1.07,24.17
1788432,1.02,24.16
1788955,1.02,24.17
1789478,1.02,24.17
1790002,1.08,24.17
1790529,1.08,24.17
1791053,1.04,24.17
1791577,1.07,24.17
1792100,0.97,24.18
1792623,1.06,24.17
1793149,1.02,24.17
1793673,1.07,24.17
1794196,1.04,24.17
1794719,1.07,24.17
1795244,1.02,24.18
1795767,1.09,24.16
1796290,1.09,24.17
1796813,1.07,24.17
1797337,1.11,24.16
1797861,1.07,24.18
1798384,1.09,24.17
1798907,1.04,24.17
1799431,1.05,24.17
1799955,1.09,24.17
1800478,1.10,24.17
1801001,1.08,24.16
1801525,1.06,24.16
1802048,1.09,24.17
1802571,1.05,24.16
1803096,1.03,24.17
1803619,1.01,24.17
1804142,1.06,24.17
1804668,1.10,24.17
1805193,1.02,24.17
1805716,1.11,24.17
1806239,1.10,24.16
1806766,1.01,24.17
1807290,1.06,24.17
1807814,1.00,24.17
1808338,1.10,24.17
1808862,1.06,24.16
1809385,1.10,24.17
1809908,1.03,24.17
1810433,1.03,24.17
1810956,1.08,24.16
1811479,0.99,24.17
1812002,1.10,24.16
1812527,1.07,24.17
1813050,1.06,24.16
1813573,1.05,24.16
1814096,1.07,24.17
1814621,1.05,24.16
1815144,1.05,24.16
1815667,1.08,24.16
1816190,1.07,24.17
1816714,1.07,24.17
1817238,1.09,24.16
1817761,1.12,24.16
1818285,1.05,24.16
1818808,1.08,24.16
1819335,1.08,24.17
1819862,1.00,24.17
1820385,1.03,24.16
1820908,1.03,24.16
1821431,1.03,24.16
1821956,1.02,24.17
1822479,1.02,24.17
1823002,1.05,24.17
1823526,1.10,24.16
1824050,1.03,24.16
1824574,0.97,24.17
1825097,1.12,24.16
1825620,1.10,24.16
1826144,1.13,24.17
1826668,1.04,24.16
1827191,1.08,24.17
1827715,1.07,24.16
1828238,1.04,24.16
1828762,1.10,24.16
1829285,1.01,24.17
1829809,1.12,24.16
1830332,1.01,24.16
1830856,1.09,24.16
1831379,1.04,24.16
1831903,1.08,24.16
1832426,1.05,24.17
1832950,1.08,24.16
1833481,1.02,24.16
1834004,1.05,24.16
1834527,1.02,24.16
1835051,1.07,24.17
1835574,1.05,24.16
1836097,1.07,24.17
1836620,1.07,24.16
1837144,1.05,24.16
1837667,1.08,24.16
1838190,1.04,24.16
1838713,1.07,24.16
1839238,1.06,24.17
1839761,1.04,24.16
1840284,1.05,24.16
1840807,1.07,24.16
1841331,1.05,24.16
1841854,1.04,24.16
1842377,1.07,24.16
1842900,1.11,24.16
1843424,1.09,24.16
1843948,1.04,24.16
1844470,1.07,24.15
1844995,1.07,24.16
1845518,1.08,24.15
1846041,1.03,24.15
1846564,1.06,24.16
1847086,1.05,24.16
1847609,1.04,24.16
1848137,1.10,24.16
1848663,1.08,24.16
1849187,1.10,24.15
1849710,1.08,24.15
1850233,1.10,24.16
1850757,1.10,24.16
1851280,1.04,24.16
1851803,1.07,24.16
1852325,1.05,24.16
1852849,1.06,24.15
1853372,1.05,24.16
1853895,1.05,24.16
1854418,1.04,24.16
1854942,1.03,24.16
1855465,1.04,24.16
1855988,1.02,24.16
1856512,1.03,24.16
1857035,1.02,24.16
1857558,1.03,24.16
1858081,1.03,24.16
1858604,1.10,24.15
1859127,1.05,24.16
1859650,1.06,24.15
1860176,1.09,24.16
1860700,1.03,24.16
1861224,1.06,24.16
1861747,1.07,24.16
1862274,1.01,24.16
1862798,1.04,24.15
1863322,1.05,24.16
1863845,1.08,24.16
1864369,1.03,24.15
1864893,1.05,24.16
1865416,1.10,24.16
1865939,1.05,24.16
1866463,1.08,24.15
1866986,1.10,24.16
1867509,1.06,24.15
1868034,1.05,24.16
1868557,1.04,24.15
1869080,1.07,24.16
1869603,1.08,24.16
1870128,1.12,24.15
1870651,1.02,24.15
1871174,1.11,24.16
1871697,1.11,24.15
1872222,1.09,24.16
1872745,1.09,24.15
1873268,1.07,24.15
1873795,1.01,24.15
1874319,1.06,24.16
1874842,1.00,24.16
1875365,1.03,24.16
1875889,1.10,24.16
1876413,1.08,24.16
1876939,1.04,24.15
1877465,1.07,24.15
1877988,1.03,24.15
1878511,0.99,24.16
1879034,1.05,24.15
1879559,1.03,24.16
1880082,1.05,24.15
1880605,1.09,24.15
1881128,1.03,24.16
1881653,1.08,24.15
1882176,1.03,24.16
1882699,1.05,24.15
1883223,1.05,24.15
1883747,1.09,24.15
1884270,1.00,24.15
1884793,1.05,24.16
1885317,1.09,24.15
1885841,1.04,24.15
1886364,1.03,24.15
1886891,1.09,24.15
1887414,1.13,24.15
1887937,1.03,24.15
1888460,1.08,24.15
1888985,1.09,24.14
1889508,1.05,24.15
1890031,1.09,24.15
1890554,1.03,24.15
1891081,1.07,24.16
1891605,1.02,24.15
1892128,1.07,24.16
1892652,1.03,24.15
1893175,1.06,24.15
1893698,1.04,24.15
1894221,1.04,24.15
1894745,1.03,24.15
1895268,1.02,24.15
1895791,1.08,24.15
1896314,1.04,24.15
1896839,1.01,24.15
1897362,1.09,24.15
1897885,1.08,24.15
1898408,1.06,24.14
1898932,1.07,24.15
1899455,0.99,24.16
1899978,1.05,24.15
1900505,1.10,24.15
1901028,1.02,24.15
1901551,1.04,24.15
1902075,1.08,24.15
1902599,1.05,24.15
1903123,1.07,24.15
1903646,1.03,24.15
1904169,1.10,24.15
1904693,1.12,24.14
1905216,1.07,24.14
1905743,1.12,24.14
1906268,1.06,24.15
1906791,1.07,24.15
1907314,1.08,24.15
1907837,1.10,24.14
1908361,1.07,24.15
1908884,1.07,24.14
1909407,1.04,24.15
1909932,1.06,24.15
1910455,1.03,24.15
1910978,1.03,24.15
1911502,1.08,24.15
1912026,1.11,24.14
1912549,1.00,24.15
1913073,1.00,24.15
1913596,1.07,24.15
1914118,1.06,24.14
