time,voltage,current
1305720,0.99,19.25
1306244,1.04,19.24
1306767,1.04,19.25
1307290,1.02,19.25
1307816,1.06,19.24
1308340,0.98,19.25
1308864,1.02,19.23
1309388,1.01,19.24
1309912,1.00,19.24
1310435,0.96,19.25
1310958,0.96,19.23
1311482,0.99,19.24
1312006,1.05,19.24
1312529,1.01,19.27
1313053,1.02,19.23
1313576,0.99,19.23
1314100,0.96,19.23
1314624,1.10,19.25
1315147,1.02,19.26
1315671,1.01,19.24
1316197,0.97,19.24
1316721,1.03,19.25
1317245,1.02,19.23
1317769,0.99,19.25
1318292,1.04,19.25
1318815,1.05,19.24
1319339,1.00,19.25
1319862,0.98,19.22
1320385,1.01,19.24
1320908,0.98,19.24
1321435,1.02,19.23
1321959,1.00,19.24
1322482,1.01,19.26
1323005,1.04,19.23
1323530,0.97,19.22
1324054,0.98,19.23
1324577,1.01,19.24
1325101,1.03,19.25
1325624,1.02,19.23
1326148,0.97,19.23
1326671,0.97,19.23
1327195,1.03,19.23
1327719,1.03,19.25
1328242,1.05,19.23
1328765,1.02,19.24
1329290,0.93,19.24
1329813,1.01,19.23
1330339,1.04,19.24
1330864,0.99,19.25
1331387,1.01,19.22
1331910,0.98,19.23
1332434,0.99,19.24
1332958,1.05,19.24
1333481,1.01,19.23
1334004,1.00,19.23
1334531,0.97,19.23
1335055,1.00,19.23
1335579,1.07,19.24
1336103,1.00,19.24
1336627,1.01,19.23
1337150,0.99,19.22
1337674,0.96,19.22
1338198,0.99,19.22
1338721,0.93,19.24
1339244,1.00,19.24
1339768,1.05,19.24
1340292,1.03,19.25
1340815,1.03,19.23
1341339,0.98,19.24
1341862,0.99,19.22
1342386,1.00,19.21
1342909,1.00,19.24
1343433,1.04,19.24
1343956,0.99,19.23
1344483,0.87,19.24
1345007,1.01,19.24
1345530,1.04,19.25
1346055,0.98,19.23
1346578,1.01,19.21
1347101,1.00,19.23
1347625,0.99,19.23
1348152,0.99,19.23
1348675,0.99,19.24
1349198,1.03,19.24
1349722,1.02,19.24
1350245,1.00,19.23
1350769,1.03,19.22
1351292,0.96,19.23
1351816,0.95,19.22
1352339,0.98,19.23
1352863,0.99,19.23
1353387,1.03,19.24
1353910,1.04,19.24
1354433,1.01,19.23
1354957,1.00,19.22
1355481,0.94,19.23
1356004,0.99,19.23
1356527,1.01,19.23
1357050,1.00,19.24
1357575,1.05,19.23
1358098,0.99,19.23
1358624,0.98,19.21
1359149,0.97,19.23
1359672,0.99,19.23
1360195,1.02,19.23
1360718,1.02,19.23
1361245,1.00,19.23
1361769,1.01,19.22
1362292,0.99,19.22
1362816,0.97,19.22
1363340,0.97,19.21
1363863,0.95,19.23
1364387,1.03,19.22
1364911,1.04,19.23
1365434,1.02,19.23
1365958,1.02,19.22
1366481,0.98,19.24
1367005,0.95,19.22
1367529,1.01,19.23
1368052,0.98,19.24
1368576,1.04,19.23
1369100,0.98,19.21
1369623,0.95,19.24
1370146,1.06,19.23
1370671,1.00,19.22
1371194,0.98,19.21
1371717,0.98,19.22
1372241,0.99,19.23
1372768,1.05,19.23
1373292,0.98,19.21
1373816,1.02,19.23
1374342,1.06,19.23
1374868,1.00,19.22
1375391,0.95,19.21
1375915,1.01,19.22
1376439,1.02,19.25
1376962,1.03,19.22
1377486,0.97,19.23
1378010,0.94,19.21
1378533,1.01,19.23
1379057,1.01,19.23
1379581,1.02,19.23
1380106,1.01,19.23
1380629,1.01,19.23
1381152,1.04,19.23
1381676,1.00,19.26
1382199,1.00,19.22
1382722,0.97,19.21
1383245,0.98,19.22
1383770,1.02,19.22
1384293,1.03,19.22
1384816,0.98,19.25
1385339,1.02,19.21
1385863,0.96,19.22
1386386,0.99,19.22
1386912,1.07,19.23
1387438,1.00,19.22
1387964,0.98,19.21
1388490,1.03,19.22
1389014,1.01,19.23
1389538,1.06,19.23
1390061,0.99,19.22
1390584,0.96,19.21
1391108,1.00,19.22
1391631,1.00,19.23
1392154,1.04,19.22
1392677,1.01,19.22
1393201,0.97,19.21
1393724,0.98,19.22
1394247,0.99,19.22
1394770,1.05,19.23
1395294,1.00,19.22
1395817,0.94,19.21
1396340,1.02,19.22
1396864,1.03,19.23
1397387,1.00,19.23
1397910,1.03,19.21
1398433,0.94,19.22
1398957,1.00,19.23
1399480,1.03,19.21
1400003,0.97,19.21
1400526,1.02,19.22
1401053,1.02,19.22
1401579,0.93,19.22
1402103,1.03,19.22
1402627,0.96,19.23
1403149,0.96,19.20
1403672,1.03,19.24
1404196,1.00,19.23
1404720,1.00,19.20
1405243,1.00,19.22
1405766,1.01,19.23
1406289,1.00,19.20
1406813,1.04,19.23
1407336,0.96,19.21
1407859,1.01,19.22
1408382,1.03,19.22
1408906,0.99,19.22
1409429,0.97,19.20
1409952,1.00,19.22
1410476,1.07,19.21
1410999,0.98,19.22
1411522,0.95,19.22
1412045,1.02,19.22
1412569,1.00,19.25
1413092,0.97,19.20
1413615,1.01,19.22
1414138,1.03,19.23
1414662,1.01,19.21
1415191,0.91,19.22
1415715,1.05,19.22
1416239,0.99,19.21
1416762,0.96,19.21
1417285,1.01,19.22
1417808,1.00,19.21
1418333,0.95,19.21
1418856,1.05,19.21
1419379,0.97,19.21
1419902,1.01,19.22
1420426,1.01,19.21
1420949,0.95,19.22
1421473,1.02,19.21
1421997,1.01,19.21
1422520,0.96,19.20
1423043,1.01,19.21
1423566,1.02,19.22
1424090,1.01,19.21
1424614,0.96,19.20
1425137,1.01,19.22
1425660,1.02,19.21
1426184,1.02,19.21
1426707,0.99,19.22
1427230,0.97,19.20
1427753,1.00,19.22
1428280,1.01,19.21
1428804,1.00,19.19
1429330,1.00,19.22
1429855,1.01,19.22
1430378,1.00,19.19
1430901,1.01,19.22
1431426,1.01,19.21
1431949,0.92,19.21
1432472,1.03,19.23
1432995,0.99,19.21
1433520,0.95,19.22
1434043,1.02,19.22
1434566,1.00,19.21
1435090,0.95,19.21
1435614,1.05,19.21
1436137,0.99,19.19
1436660,0.99,19.22
1437185,1.04,19.21
1437708,0.95,19.20
1438231,1.05,19.22
1438754,0.97,19.20
1439279,1.03,19.22
1439802,0.97,19.19
1440325,1.03,19.21
1440849,1.00,19.21
1441373,0.99,19.21
1441899,1.02,19.22
1442422,1.00,19.21
1442947,1.00,19.20
1443473,0.98,19.23
1443997,0.99,19.20
1444520,1.01,19.21
1445044,0.99,19.21
1445567,1.02,19.22
1446091,1.01,19.20
1446616,0.99,19.21
1447140,1.07,19.20
1447664,0.94,19.20
1448187,1.02,19.21
1448711,0.99,19.21
1449234,0.99,19.21
1449757,1.04,19.20
1450281,0.98,19.21
1450804,1.04,19.22
1451328,0.98,19.18
1451851,1.01,19.22
1452375,0.98,19.19
1452898,1.02,19.19
1453421,1.02,19.21
1453944,0.98,19.18
1454468,1.04,19.22
1454991,0.97,19.20
1455517,1.01,19.20
1456040,0.98,19.20
1456564,0.99,19.19
1457088,1.05,19.21
1457613,0.95,19.20
1458139,1.05,19.21
1458662,1.00,19.20
1459185,1.02,19.20
1459708,1.01,19.21
1460232,0.96,19.19
1460755,1.01,19.20
1461278,1.04,19.20
1461801,0.96,19.21
1462325,0.99,19.20
1462848,1.02,19.20
1463371,1.00,19.21
1463896,0.98,19.21
1464419,0.99,19.20
1464942,1.00,19.20
1465465,1.03,19.19
1465989,1.00,19.20
1466512,1.02,19.20
1467035,0.97,19.21
1467558,0.96,19.19
1468082,1.01,19.20
1468608,1.08,19.20
1469132,0.98,19.20
1469656,1.02,19.20
1470179,0.98,19.18
1470703,1.01,19.20
1471226,1.00,19.19
1471753,1.07,19.19
1472278,1.00,19.20
1472801,1.00,19.20
1473325,1.02,19.21
1473848,0.97,19.18
1474371,1.05,19.22
1474894,0.94,19.19
1475418,1.04,19.20
1475941,0.99,19.19
1476464,1.04,19.21
1476988,0.98,19.18
1477512,0.98,19.20
1478035,1.02,19.20
1478558,1.00,19.19
1479081,1.02,19.20
1479605,0.96,19.18
1480128,0.99,19.20
1480651,1.00,19.20
1481175,0.96,19.18
1481698,1.01,19.19
1482225,1.03,19.20
1482747,1.00,19.18
1483272,1.01,19.22
1483795,0.97,19.18
1484318,1.05,19.21
1484841,0.95,19.18
1485366,1.04,19.21
1485891,0.98,19.18
1486415,1.00,19.20
1486939,1.02,19.19
1487462,0.99,19.20
1487985,1.04,19.20
1488509,1.01,19.18
1489033,0.99,19.20
1489556,1.06,19.20
1490079,1.01,19.19
1490603,0.96,19.20
1491126,0.95,19.17
1491650,1.05,19.21
1492173,0.96,19.18
1492697,1.02,19.20
1493220,1.01,19.20
1493743,0.97,19.17
1494266,1.01,19.19
1494791,0.98,19.20
1495316,1.01,19.20
1495839,1.02,19.20
1496363,0.96,19.20
1496887,1.02,19.18
1497410,1.01,19.19
1497933,0.99,19.18
1498457,1.01,19.18
1498980,1.02,19.20
1499503,1.02,19.19
1500029,0.99,19.17
1500553,1.03,19.21
1501076,0.98,19.17
1501599,0.99,19.19
1502123,1.03,19.20
1502647,0.97,19.18
1503170,1.00,19.19
1503693,1.05,19.21
1504217,0.99,19.18
1504740,1.00,19.19
1505263,0.98,19.20
1505786,0.97,19.17
1506310,1.00,19.20
1506834,0.95,19.19
1507357,0.98,19.19
1507880,1.00,19.20
1508404,0.99,19.18
1508939,0.99,19.19
1509464,1.06,19.19
1509987,1.01,19.19
1510510,0.94,19.18
1511033,0.99,19.19
1511557,1.04,19.20
1512080,0.98,19.18
1512603,0.99,19.17
1513126,1.03,19.19
1513653,1.01,19.19
1514177,0.97,19.17
1514700,1.01,19.18
1515224,1.04,19.20
1515747,0.99,19.18
1516270,1.01,19.19
1516793,1.05,19.20
1517317,0.97,19.19
1517840,0.98,19.18
1518363,1.05,19.20
1518886,1.00,19.19
1519410,0.95,19.17
1519933,1.03,19.18
1520456,1.00,19.20
1520979,0.96,19.17
1521503,1.02,19.19
1522026,1.02,19.19
1522552,0.97,19.17
1523076,1.01,19.18
1523599,1.03,19.20
1524123,1.01,19.19
1524647,0.95,19.17
1525171,1.00,19.18
1525694,1.06,19.20
1526217,0.99,19.18
1526742,1.03,19.19
1527265,1.00,19.18
1527791,0.96,19.17
1528315,1.05,19.19
1528840,0.98,19.18
1529362,0.99,19.18
1529886,1.05,19.19
1530409,1.01,19.19
1530933,0.96,19.17
1531456,1.02,19.17
1531979,1.01,19.20
1532503,1.00,19.17
1533026,1.01,19.19
1533549,1.00,19.19
1534072,0.99,19.19
1534597,0.99,19.20
1535120,1.02,19.19
1535646,1.04,19.18
1536171,1.00,19.18
1536694,0.97,19.17
1537219,0.98,19.15
1537742,0.98,19.17
1538266,1.01,19.18
1538790,1.03,19.18
1539313,1.05,19.19
1539836,1.04,19.18
1540361,1.00,19.19
1540884,0.96,19.17
1541407,0.94,19.16
1541933,0.91,19.16
1542456,1.02,19.17
1542979,1.00,19.17
1543503,1.03,19.20
1544028,1.03,19.18
1544551,1.02,19.17
1545075,0.97,19.16
1545600,0.99,19.16
1546124,0.99,19.18
1546647,1.04,19.18
1547170,1.05,19.19
1547694,0.99,19.19
1548217,0.98,19.16
1548740,0.96,19.16
1549266,1.00,19.17
1549790,1.03,19.19
1550313,1.00,19.17
1550837,0.97,19.17
1551361,1.05,19.18
1551884,1.01,19.17
1552407,0.98,19.16
1552930,1.05,19.17
1553455,1.01,19.18
1553978,1.00,19.17
1554501,1.07,19.18
1555024,0.99,19.17
1555548,1.01,19.17
1556074,1.01,19.18
1556598,0.96,19.16
1557122,1.05,19.17
1557646,1.00,19.18
1558169,1.00,19.17
1558692,1.02,19.19
1559216,0.97,19.17
1559740,1.00,19.17
1560263,1.01,19.17
1560786,0.98,19.17
1561311,1.05,19.18
1561834,0.98,19.17
1562360,1.01,19.17
1562884,1.04,19.18
1563407,0.94,19.16
1563931,1.02,19.19
1564454,1.03,19.16
1564979,0.97,19.16
1565502,1.04,19.17
1566026,1.03,19.17
1566551,0.98,19.17
1567074,1.04,19.18
1567597,0.97,19.16
1568121,1.00,19.17
1568645,0.99,19.17
1569168,0.93,19.16
1569691,1.00,19.18
1570217,0.97,19.16
1570742,1.03,19.18
1571265,1.00,19.16
1571788,1.00,19.17
1572312,1.00,19.17
1572835,1.00,19.15
1573358,1.04,19.18
1573881,0.96,19.17
1574406,1.01,19.17
1574929,1.01,19.18
1575452,0.99,19.15
1575979,1.05,19.18
1576503,0.94,19.17
1577026,1.02,19.16
1577550,1.02,19.17
1578075,0.97,19.16
1578598,1.01,19.16
1579122,0.99,19.19
1579645,0.98,19.17
1580169,1.03,19.16
1580692,1.04,19.17
1581216,0.99,19.15
1581740,1.01,19.16
1582263,0.99,19.18
1582787,0.99,19.15
1583310,1.04,19.17
1583834,0.97,19.16
1584360,1.02,19.16
1584885,1.01,19.16
1585409,0.94,19.16
1585932,1.03,19.15
1586455,1.01,19.16
1586979,1.01,19.16
1587503,1.01,19.14
1588026,1.04,19.17
1588550,0.96,19.16
1589073,1.03,19.18
1589600,0.97,19.15
1590123,1.04,19.15
1590646,1.01,19.17
1591171,1.01,19.16
1591694,1.01,19.16
1592217,0.96,19.17
1592740,1.01,19.17
1593265,1.01,19.16
1593788,1.00,19.16
1594311,1.01,19.15
1594834,1.01,19.17
1595359,1.02,19.17
1595882,0.99,19.14
1596405,0.96,19.16
1596929,1.04,19.15
1597453,0.98,19.16
1597976,0.96,19.17
1598502,1.01,19.16
1599027,1.01,19.16
1599550,1.01,19.16
1600073,1.04,19.16
1600596,0.98,19.16
1601120,0.99,19.16
1601644,0.99,19.16
1602167,0.97,19.17
1602694,1.00,19.16
1603217,1.03,19.15
1603740,0.98,19.16
1604263,1.03,19.15
1604787,0.96,19.16
1605310,1.04,19.17
1605833,1.02,19.14
1606356,0.97,19.16
1606880,1.04,19.16
1607403,0.96,19.14
1607926,1.02,19.16
1608450,1.00,19.15
1608973,1.02,19.15
1609496,0.98,19.17
1610019,1.00,19.14
1610543,0.98,19.17
1611066,0.98,19.14
1611589,1.06,19.16
1612112,0.96,19.15
1612639,1.05,19.16
1613162,0.99,19.14
1613685,1.02,19.17
1614209,0.99,19.14
1614732,1.04,19.16
1615256,0.99,19.15
1615779,1.02,19.15
1616306,1.00,19.16
1616829,1.00,19.15
1617352,1.05,19.17
1617875,0.99,19.16
1618399,1.00,19.14
1618922,1.04,19.16
1619445,1.01,19.15
1619969,1.01,19.15
1620492,1.00,19.16
1621015,1.00,19.16
1621538,1.00,19.15
1622062,1.02,19.16
1622585,0.97,19.15
1623108,1.00,19.15
1623631,0.97,19.16
1624155,1.00,19.14
1624678,1.04,19.17
1625201,0.98,19.15
1625724,1.02,19.14
1626248,1.00,19.16
1626771,1.00,19.15
1627298,1.01,19.14
1627823,0.99,19.15
1628346,1.07,19.15
1628869,0.97,19.16
1629395,0.97,19.14
1629919,1.05,19.14
1630443,1.00,19.14
1630966,1.00,19.15
1631490,1.02,19.14
1632013,0.98,19.14
1632537,1.04,19.16
1633060,0.99,19.14
1633584,0.99,19.16
1634108,1.01,19.12
1634631,1.03,19.15
1635154,0.94,19.15
1635678,1.02,19.14
1636202,1.06,19.16
1636725,1.00,19.15
1637249,1.01,19.12
1637773,1.00,19.14
1638296,1.01,19.15
1638819,1.04,19.16
1639343,0.99,19.15
1639867,1.00,19.14
1640390,1.00,19.13
1640913,0.99,19.16
1641441,1.01,19.14
1641965,0.98,19.14
1642488,1.03,19.15
1643015,1.03,19.14
1643539,0.98,19.14
1644063,1.04,19.15
1644587,0.99,19.14
1645111,0.99,19.14
1645634,1.03,19.15
1646158,1.02,19.14
1646682,0.98,19.15
1647205,1.00,19.12
1647729,1.04,19.15
1648252,0.98,19.15
1648776,0.97,19.14
1649300,1.05,19.13
1649823,1.03,19.14
1650347,0.97,19.13
1650871,1.02,19.16
1651394,1.01,19.13
1651917,1.01,19.14
1652442,0.97,19.15
1652965,1.02,19.13
1653488,1.03,19.15
1654012,0.95,19.14
1654536,1.05,19.14
1655059,0.96,19.15
1655586,0.96,19.13
1656111,0.97,19.13
1656637,0.98,19.17
1657160,1.04,19.14
1657684,0.99,19.15
1658208,0.98,19.13
1658732,0.99,19.13
1659255,0.98,19.15
1659779,1.04,19.15
1660302,1.01,19.13
1660826,1.00,19.13
1661349,1.02,19.14
1661873,0.96,19.13
1662396,0.98,19.15
1662920,1.01,19.13
1663443,1.00,19.14
1663967,1.01,19.14
1664491,0.98,19.12
1665014,1.03,19.15
1665538,0.97,19.14
1666061,1.01,19.13
1666585,1.00,19.15
1667108,0.98,19.12
1667632,1.03,19.14
1668155,1.00,19.14
1668679,1.01,19.13
1669202,1.02,19.17
1669733,1.04,19.14
1670257,1.02,19.14
1670780,0.97,19.12
1671304,0.96,19.11
1671828,1.00,19.13
1672351,0.98,19.14
1672875,0.92,19.13
1673399,1.04,19.13
1673922,0.99,19.14
1674446,0.98,19.11
1674970,0.99,19.13
1675493,1.03,19.13
1676017,1.02,19.13
1676540,0.98,19.14
1677064,1.01,19.13
1677588,0.97,19.12
1678111,1.02,19.14
1678635,1.03,19.16
1679159,0.99,19.13
1679682,0.97,19.13
1680205,1.05,19.13
1680729,1.05,19.13
1681253,0.96,19.12
1681776,1.01,19.13
1682299,1.03,19.15
1682824,0.99,19.13
1683352,0.98,19.11
1683876,1.00,19.14
1684401,1.02,19.13
1684924,0.99,19.12
1685447,1.02,19.13
1685971,1.03,19.12
1686495,1.01,19.12
1687019,0.99,19.15
1687542,1.01,19.13
1688066,0.99,19.12
1688589,1.01,19.11
1689113,1.01,19.12
1689636,0.99,19.13
1690160,0.99,19.11
1690683,0.99,19.12
1691207,1.00,19.13
1691730,0.98,19.11
1692254,1.04,19.12
1692778,1.03,19.13
1693301,1.00,19.12
1693825,1.00,19.13
1694349,1.03,19.13
1694872,0.96,19.12
1695395,0.98,19.14
1695920,1.03,19.13
1696446,0.99,19.11
1696969,0.97,19.11
1697496,1.01,19.11
1698020,1.05,19.13
1698543,0.98,19.12
1699066,1.02,19.12
1699591,1.01,19.14
1700114,0.96,19.11
1700637,1.00,19.12
1701160,0.99,19.13
1701685,0.98,19.11
1702208,1.02,19.13
1702731,1.01,19.12
1703255,1.01,19.10
1703779,0.99,19.14
1704302,1.00,19.12
1704826,1.00,19.10
1705350,0.98,19.12
1705873,1.04,19.13
1706396,1.01,19.13
1706920,0.98,19.12
1707444,1.01,19.10
1707967,0.96,19.11
1708491,0.98,19.11
1709015,1.03,19.11
1709538,1.05,19.13
1710064,1.00,19.12
1710587,0.99,19.10
1711111,0.98,19.12
1711637,1.01,19.11
1712160,1.06,19.13
1712684,0.98,19.13
1713207,0.99,19.10
1713731,1.01,19.12
1714254,1.00,19.12
1714778,1.04,19.12
1715301,1.02,19.12
1715824,0.97,19.11
1716348,1.02,19.11
1716872,1.04,19.12
1717395,1.03,19.12
1717918,0.99,19.12
1718441,0.96,19.11
1718965,1.01,19.11
1719488,1.03,19.12
1720012,1.02,19.14
1720536,1.02,19.12
1721059,1.02,19.11
1721582,0.96,19.11
1722105,1.01,19.11
1722629,1.04,19.12
1723152,1.01,19.12
1723679,0.99,19.12
1724203,0.98,19.12
1724726,1.02,19.12
1725250,1.08,19.11
1725773,1.02,19.13
1726300,1.03,19.12
1726824,1.00,19.11
1727347,0.95,19.10
1727870,1.02,19.10
1728394,1.03,19.11
1728917,1.01,19.12
1729440,1.04,19.10
1729964,1.01,19.12
1730487,1.01,19.12
1731010,1.07,19.11
1731533,1.00,19.11
1732058,1.01,19.10
1732581,0.97,19.10
1733104,0.99,19.11
1733627,1.04,19.14
1734151,1.02,19.12
1734675,1.01,19.12
1735198,0.97,19.11
1735721,0.95,19.11
1736245,0.96,19.10
1736771,1.03,19.09
1737294,0.99,19.12
1737819,1.05,19.11
1738343,1.04,19.13
1738866,1.02,19.12
1739389,1.01,19.11
1739913,1.00,19.10
1740440,0.96,19.10
1740965,1.01,19.10
1741491,1.00,19.12
1742014,1.02,19.11
1742537,1.00,19.10
1743060,0.99,19.09
1743584,0.97,19.10
1744107,1.00,19.10
1744630,1.00,19.11
1745154,1.04,19.11
1745677,1.00,19.11
1746201,0.95,19.10
1746724,0.99,19.10
1747248,1.02,19.12
1747771,1.05,19.11
1748294,1.04,19.11
1748817,0.99,19.12
1749341,0.98,19.10
1749864,1.00,19.10
1750390,0.96,19.10
1750915,0.98,19.09
1751438,0.97,19.09
1751961,0.96,19.09
1752485,0.99,19.09
1753010,1.01,19.10
1753533,1.00,19.10
1754056,1.05,19.11
1754584,1.01,19.11
1755108,1.00,19.10
1755631,0.99,19.08
1756154,0.99,19.10
1756678,1.01,19.09
1757202,1.01,19.09
1757725,1.03,19.10
1758248,1.04,19.11
1758772,1.03,19.10
1759295,0.99,19.11
1759818,0.97,19.11
1760342,0.98,19.09
1760865,0.96,19.09
1761389,1.04,19.09
1761912,0.99,19.09
1762436,1.01,19.11
1762959,1.03,19.11
1763485,1.00,19.11
1764008,1.05,19.11
1764532,1.03,19.10
1765056,1.01,19.11
1765580,1.01,19.10
1766104,1.02,19.10
1766627,1.01,19.10
1767150,1.03,19.12
1767674,1.06,19.11
1768199,1.01,19.10
1768727,1.02,19.09
1769251,0.99,19.10
1769775,0.97,19.08
1770298,0.99,19.08
1770822,0.92,19.12
1771345,0.98,19.08
1771869,1.00,19.08
1772392,0.98,19.09
1772915,0.99,19.09
1773438,0.94,19.10
1773963,0.95,19.09
1774486,0.99,19.07
1775009,1.01,19.09
1775533,0.99,19.09
1776056,1.05,19.10
1776579,1.01,19.11
1777105,1.05,19.10
1777630,1.02,19.10
1778153,0.99,19.10
1778676,1.01,19.09
1779201,1.02,19.09
1779725,0.99,19.10
1780248,1.01,19.09
1780771,1.00,19.09
1781295,0.98,19.09
1781819,0.96,19.09
1782342,1.01,19.10
1782868,1.01,19.10
1783393,1.06,19.09
1783917,1.04,19.10
1784440,1.03,19.10
1784964,1.03,19.10
1785487,0.99,19.10
1786010,0.99,19.09
1786533,0.99,19.08
1787057,0.96,19.09
1787581,1.01,19.08
1788104,1.00,19.09
1788627,0.94,19.11
1789151,1.01,19.08
1789674,0.99,19.08
1790197,0.98,19.08
1790724,1.03,19.06
1791248,0.95,19.09
1791771,0.98,19.08
1792295,0.97,19.08
1792819,0.95,19.09
1793343,0.98,19.08
1793866,1.00,19.09
1794390,1.00,19.08
1794914,1.01,19.09
1795437,1.01,19.08
1795960,1.00,19.09
1796484,1.01,19.08
1797011,1.01,19.08
1797536,1.01,19.09
1798075,1.05,19.10
1798599,1.02,19.09
1799122,1.02,19.09
1799646,1.02,19.08
1800170,0.98,19.11
1800693,1.02,19.09
1801218,1.02,19.08
1801741,1.01,19.10
1802265,1.03,19.08
1802789,1.05,19.10
1803314,1.00,19.10
1803840,1.01,19.08
1804363,1.01,19.07
1804887,0.99,19.07
1805411,0.97,19.07
1805935,0.98,19.07
1806458,0.98,19.07
1806982,0.96,19.07
1807505,0.97,19.08
1808029,0.99,19.07
1808553,0.99,19.08
1809078,0.97,19.08
1809601,0.99,19.06
1810124,0.99,19.08
1810648,0.99,19.08
1811174,1.03,19.08
1811699,1.03,19.10
1812222,1.01,19.08
1812746,1.02,19.08
1813269,0.99,19.08
1813792,0.96,19.07
1814316,0.96,19.07
1814839,0.98,19.08
1815362,0.99,19.08
1815886,0.99,19.09
1816410,1.00,19.08
1816933,1.02,19.06
1817459,0.96,19.07
1817981,0.99,19.06
1818506,0.95,19.07
1819029,0.95,19.08
1819552,1.01,19.08
1820076,1.04,19.07
1820599,1.03,19.10
1821122,1.02,19.08
1821645,1.01,19.07
1822169,0.99,19.08
1822692,1.02,19.07
1823215,0.99,19.07
1823738,0.97,19.06
1824262,1.01,19.07
1824785,1.01,19.10
1825313,1.00,19.09
1825837,1.04,19.08
1826360,1.04,19.09
1826884,1.02,19.07
1827407,1.01,19.07
1827931,0.96,19.06
1828454,0.96,19.06
1828977,1.02,19.07
1829501,0.99,19.08
1830025,1.00,19.07
1830551,1.02,19.07
1831074,0.98,19.08
1831598,1.04,19.08
1832121,1.03,19.09
1832644,1.03,19.09
1833167,1.04,19.07
1833691,1.05,19.08
1834214,1.03,19.09
1834737,1.07,19.07
1835260,1.03,19.08
1835784,1.04,19.08
1836307,1.05,19.07
1836830,1.02,19.08
1837353,1.05,19.08
1837877,1.05,19.07
1838400,1.01,19.09
1838923,1.01,19.06
1839451,0.87,19.09
1839975,0.96,19.06
1840498,1.02,19.07
1841021,1.05,19.07
1841545,1.00,19.07
1842068,1.02,19.06
1842591,0.99,19.07
1843115,1.00,19.06
1843638,0.98,19.05
1844164,0.99,19.07
1844687,1.00,19.07
1845211,1.05,19.07
1845735,1.03,19.08
1846258,1.03,19.06
1846781,1.02,19.03
1847306,1.06,19.06
1847829,1.05,19.07
1848352,1.03,19.04
1848876,0.96,19.05
1849400,1.03,19.06
1849923,1.02,19.07
1850446,1.02,19.08
1850971,1.06,19.07
1851494,1.03,19.06
1852017,1.01,19.07
1852541,1.01,19.06
1853065,0.99,19.07
1853593,0.97,19.05
1854117,0.97,19.05
1854641,0.95,19.06
1855165,0.99,19.06
1855688,1.01,19.06
1856211,1.02,19.08
1856735,1.05,19.07
1857259,1.01,19.06
1857784,0.99,19.06
1858308,0.98,19.05
1858832,0.97,19.06
1859355,0.90,19.09
1859878,1.02,19.06
1860402,1.05,19.07
1860926,1.02,19.06
1861449,1.00,19.05
1861974,0.96,19.05
1862497,1.00,19.06
1863021,1.07,19.07
1863544,0.97,19.06
1864069,0.99,19.06
1864592,1.05,19.07
1865115,0.98,19.05
1865638,1.02,19.05
1866163,1.05,19.06
1866686,0.96,19.05
1867209,1.02,19.05
1867734,1.03,19.06
1868262,0.96,19.04
1868787,1.01,19.06
1869312,0.99,19.06
1869836,0.96,19.04
1870359,1.00,19.06
1870885,1.00,19.06
1871409,0.95,19.04
1871932,1.03,19.06
1872455,0.98,19.05
1872978,0.98,19.05
1873503,1.05,19.08
1874026,0.92,19.04
1874549,1.03,19.06
1875073,1.02,19.04
1875596,0.97,19.06
1876120,1.04,19.06
1876643,0.96,19.03
1877167,0.99,19.06
1877690,1.03,19.05
1878214,0.97,19.04
1878737,0.99,19.06
1879261,1.02,19.05
1879784,0.96,19.04
1880307,1.01,19.06
1880832,1.04,19.06
1881354,0.98,19.04
1881878,1.01,19.06
1882405,1.02,19.05
1882929,0.96,19.04
1883452,1.01,19.06
1883975,0.97,19.04
1884503,0.99,19.05
1885027,1.03,19.05
1885549,0.96,19.03
1886073,1.02,19.05
1886597,1.03,19.03
1887120,0.98,19.04
1887643,1.02,19.07
1888167,1.00,19.05
1888691,1.01,19.05
1889214,1.03,19.05
1889738,0.96,19.03
1890262,1.06,19.06
1890785,0.97,19.03
1891309,1.01,19.05
1891832,1.01,19.05
1892356,0.99,19.06
1892879,0.98,19.04
1893403,1.01,19.05
1893926,0.99,19.05
1894450,1.01,19.05
1894973,1.00,19.04
1895497,0.98,19.05
1896020,1.02,19.06
1896544,0.97,19.05
1897073,1.01,19.05
1897600,1.01,19.04
1898123,1.00,19.05
1898647,0.98,19.04
1899170,1.05,19.05
1899694,0.95,19.04
1900217,1.05,19.05
1900740,0.94,19.04
1901263,1.04,19.07
1901787,0.95,19.02
1902310,1.09,19.05
1902833,0.96,19.03
1903357,1.04,19.05
1903881,0.96,19.03
1904404,1.04,19.05
1904927,0.97,19.03
1905451,1.05,19.04
1905974,0.96,19.04
1906497,1.03,19.05
1907020,0.99,19.04
1907544,1.01,19.05
1908068,0.99,19.03
1908591,1.03,19.04
1909114,1.00,19.03
1909638,1.03,19.03
1910161,0.99,19.04
1910684,1.00,19.04
1911217,1.01,19.05
1911741,0.95,19.03
1912264,1.01,19.05
1912787,0.98,19.02
1913312,1.04,19.06
1913835,0.95,19.03
1914358,1.05,19.04
1914883,0.95,19.03
1915406,1.03,19.04
1915929,0.99,19.03
